DateTime,City,AQI,PM2.5,PM10,CO,NO2,SO2,O3,Temperature,Humidity,Wind_Speed,Pressure,Day,Hour,Time_Category
2026-04-19 22:00:00,Chennai,38,9.13,14.25,177.57,5.37,3.83,55.69,28.2,86,11.7,1007.4,Sunday,22,Night
2026-04-19 23:00:00,Chennai,36,8.71,13.85,177.85,5.62,3.79,51.56,28.0,85,11.9,1007.8,Sunday,23,Night
2026-04-01 00:00:00,Delhi,60,16.38,31.18,456.06,22.03,2.44,22.77,19.6,82,2.7,1010.2,Wednesday,0,Morning
2026-04-01 01:00:00,Delhi,60,16.44,30.58,458.14,20.47,1.85,20.91,19.8,79,2.6,1010.5,Wednesday,1,Morning
2026-04-01 02:00:00,Delhi,61,16.73,30.39,458.96,18.92,1.48,19.6,21.3,70,2.8,1011.1,Wednesday,2,Morning
2026-04-01 03:00:00,Delhi,62,17.18,30.51,455.28,17.35,1.26,18.95,23.8,60,1.5,1011.7,Wednesday,3,Morning
2026-04-01 04:00:00,Delhi,63,17.77,31.11,453.55,16.18,1.17,18.07,26.9,48,0.9,1012.3,Wednesday,4,Morning
2026-04-01 05:00:00,Delhi,64,18.54,32.19,456.21,15.65,1.18,16.74,29.4,37,1.3,1012.5,Wednesday,5,Morning
2026-04-01 06:00:00,Delhi,67,19.51,34.19,472.6,16.17,1.44,14.62,31.4,33,6.7,1012.4,Wednesday,6,Morning
2026-04-01 07:00:00,Delhi,71,21.37,38.14,514.46,16.19,1.97,14.31,32.5,29,5.4,1011.6,Wednesday,7,Morning
2026-04-01 08:00:00,Delhi,76,24.17,42.37,547.81,13.92,2.34,22.84,33.0,26,5.5,1010.5,Wednesday,8,Morning
2026-04-01 09:00:00,Delhi,70,21.23,33.79,319.41,7.6,2.62,60.85,31.5,28,2.0,1010.0,Wednesday,9,Morning
2026-04-01 10:00:00,Delhi,72,21.87,33.3,272.68,4.96,2.55,79.69,32.2,26,4.8,1009.0,Wednesday,10,Morning
2026-04-01 11:00:00,Delhi,79,25.64,36.87,263.63,3.55,2.42,97.8,31.6,28,3.8,1008.2,Wednesday,11,Morning
2026-04-01 12:00:00,Delhi,54,13.26,20.69,171.13,1.49,1.13,90.23,31.8,29,6.0,1007.6,Wednesday,12,Afternoon
2026-04-01 13:00:00,Delhi,38,9.18,16.42,143.91,1.13,0.75,84.33,30.0,36,7.7,1008.4,Wednesday,13,Afternoon
2026-04-01 14:00:00,Delhi,36,8.59,15.77,139.75,1.18,0.72,83.14,28.4,42,6.3,1009.0,Wednesday,14,Afternoon
2026-04-01 15:00:00,Delhi,38,9.02,16.68,154.15,2.61,0.91,80.66,26.9,51,4.7,1009.4,Wednesday,15,Afternoon
2026-04-01 16:00:00,Delhi,42,10.12,18.92,185.87,5.39,1.28,76.31,26.4,51,4.8,1010.0,Wednesday,16,Afternoon
2026-04-01 17:00:00,Delhi,47,11.28,21.36,224.74,9.11,1.66,71.29,25.6,51,5.2,1010.0,Wednesday,17,Evening
2026-04-01 18:00:00,Delhi,53,12.96,25.26,284.47,15.75,2.3,59.16,25.7,61,4.9,1009.7,Wednesday,18,Evening
2026-04-01 19:00:00,Delhi,58,15.41,30.93,357.65,20.76,3.1,45.81,25.1,63,4.4,1009.5,Wednesday,19,Evening
2026-04-01 20:00:00,Delhi,64,18.05,36.59,423.04,23.41,3.79,37.22,23.9,67,4.6,1009.2,Wednesday,20,Evening
2026-04-01 21:00:00,Delhi,68,20.17,40.59,466.51,24.46,4.16,31.17,23.5,65,4.9,1009.1,Wednesday,21,Night
2026-04-01 22:00:00,Delhi,73,22.51,44.51,507.03,25.08,4.22,26.75,22.8,68,4.6,1009.2,Wednesday,22,Night
2026-04-01 23:00:00,Delhi,77,24.54,46.93,532.72,25.25,3.89,23.57,22.3,68,3.5,1009.1,Wednesday,23,Night
2026-04-02 00:00:00,Delhi,79,25.56,46.91,531.59,23.91,3.21,21.64,21.7,72,4.5,1008.7,Thursday,0,Morning
2026-04-02 01:00:00,Delhi,82,26.94,47.67,534.54,21.95,2.62,19.86,21.9,71,4.1,1009.3,Thursday,1,Morning
2026-04-02 02:00:00,Delhi,85,28.54,48.75,539.57,20.01,2.18,18.16,23.6,62,2.7,1010.3,Thursday,2,Morning
2026-04-02 03:00:00,Delhi,90,30.73,50.45,542.55,18.14,1.94,17.28,25.9,56,1.1,1010.9,Thursday,3,Morning
2026-04-02 04:00:00,Delhi,97,33.91,53.52,547.39,16.66,1.9,17.41,29.1,45,2.5,1011.4,Thursday,4,Morning
2026-04-02 05:00:00,Delhi,106,37.72,57.65,560.51,15.98,1.98,17.3,32.2,35,2.7,1011.7,Thursday,5,Morning
2026-04-02 06:00:00,Delhi,119,42.67,63.83,603.13,17.08,2.3,15.59,32.0,34,6.2,1012.1,Thursday,6,Morning
2026-04-02 07:00:00,Delhi,135,49.19,72.82,677.07,18.86,3.16,14.33,33.7,27,3.7,1010.8,Thursday,7,Morning
2026-04-02 08:00:00,Delhi,153,59.85,85.31,733.41,17.12,4.49,24.8,34.2,25,5.0,1010.1,Thursday,8,Morning
2026-04-02 09:00:00,Delhi,172,96.25,118.78,570.25,12.59,12.19,70.34,32.3,30,3.4,1009.8,Thursday,9,Morning
2026-04-02 10:00:00,Delhi,180,110.66,132.74,546.88,9.46,12.68,113.01,33.4,27,2.8,1008.3,Thursday,10,Morning
2026-04-02 11:00:00,Delhi,185,121.69,142.82,517.06,5.5,12.23,158.81,33.3,27,4.5,1007.8,Thursday,11,Morning
2026-04-02 12:00:00,Delhi,152,58.14,70.14,259.37,1.68,6.38,136.67,33.8,28,13.6,1007.1,Thursday,12,Afternoon
2026-04-02 13:00:00,Delhi,112,39.91,49.39,194.19,1.13,4.02,124.31,32.5,31,4.9,1007.0,Thursday,13,Afternoon
2026-04-02 14:00:00,Delhi,100,35.33,44.21,179.32,1.1,3.44,122.34,31.0,34,9.1,1007.0,Thursday,14,Afternoon
2026-04-02 15:00:00,Delhi,97,33.85,42.81,179.62,1.57,3.3,122.02,29.6,42,4.7,1007.2,Thursday,15,Afternoon
2026-04-02 16:00:00,Delhi,97,33.97,43.63,190.82,2.79,3.37,119.99,28.9,42,5.5,1007.8,Thursday,16,Afternoon
2026-04-02 17:00:00,Delhi,97,33.85,44.45,206.4,4.75,3.5,115.35,27.0,57,3.5,1008.5,Thursday,17,Evening
2026-04-02 18:00:00,Delhi,99,34.9,47.29,254.21,9.5,3.86,100.24,26.7,55,5.0,1008.0,Thursday,18,Evening
2026-04-02 19:00:00,Delhi,106,37.65,52.89,331.64,14.53,4.42,81.51,26.0,57,5.7,1007.9,Thursday,19,Evening
2026-04-02 20:00:00,Delhi,114,40.62,58.73,404.87,18.0,4.79,68.15,25.0,62,4.1,1007.6,Thursday,20,Evening
2026-04-02 21:00:00,Delhi,118,42.44,62.49,459.09,19.9,4.84,57.17,24.6,61,3.2,1007.4,Thursday,21,Night
2026-04-02 22:00:00,Delhi,124,44.72,66.76,512.65,21.46,4.97,49.25,24.8,60,1.9,1007.6,Thursday,22,Night
2026-04-02 23:00:00,Delhi,127,46.24,69.16,545.34,22.27,4.83,43.53,24.0,60,4.0,1007.4,Thursday,23,Night
2026-04-03 00:00:00,Delhi,128,46.36,68.79,541.85,21.12,4.37,40.33,23.1,67,13.9,1007.8,Friday,0,Morning
2026-04-03 01:00:00,Delhi,129,46.92,69.46,533.51,19.06,4.02,38.57,22.6,62,14.6,1009.1,Friday,1,Morning
2026-04-03 02:00:00,Delhi,131,47.64,70.63,524.12,17.19,3.74,37.05,22.2,64,13.3,1010.4,Friday,2,Morning
2026-04-03 03:00:00,Delhi,130,47.08,71.04,489.07,14.37,3.41,40.41,23.5,62,11.6,1011.3,Friday,3,Morning
2026-04-03 04:00:00,Delhi,126,45.45,70.05,454.99,11.88,2.85,44.13,25.6,55,11.5,1012.1,Friday,4,Morning
2026-04-03 05:00:00,Delhi,122,43.92,69.81,421.82,10.04,2.55,48.77,27.8,45,14.7,1012.1,Friday,5,Morning
2026-04-03 06:00:00,Delhi,115,40.98,72.58,329.56,6.2,3.1,67.54,29.3,41,11.9,1012.0,Friday,6,Morning
2026-04-03 07:00:00,Delhi,97,34.25,71.99,289.62,5.82,2.69,73.67,30.1,39,10.0,1011.3,Friday,7,Morning
2026-04-03 08:00:00,Delhi,84,27.61,68.05,260.3,5.34,2.27,81.43,31.2,37,6.9,1010.0,Friday,8,Morning
2026-04-03 09:00:00,Delhi,72,22.22,57.91,227.6,3.85,1.83,93.86,32.0,33,6.3,1008.8,Friday,9,Morning
2026-04-03 10:00:00,Delhi,66,19.39,49.0,207.68,2.71,1.67,102.95,27.5,49,9.3,1010.1,Friday,10,Morning
2026-04-03 11:00:00,Delhi,64,18.41,43.58,194.55,1.95,1.62,110.32,27.7,47,5.3,1009.2,Friday,11,Morning
2026-04-03 12:00:00,Delhi,59,15.86,33.29,163.04,1.25,1.72,113.32,28.3,41,15.3,1007.8,Friday,12,Afternoon
2026-04-03 13:00:00,Delhi,54,13.48,25.61,149.58,1.23,1.74,107.85,25.8,53,10.0,1008.9,Friday,13,Afternoon
2026-04-03 14:00:00,Delhi,51,12.08,21.87,145.8,1.4,1.73,103.11,25.2,55,10.0,1010.4,Friday,14,Afternoon
2026-04-03 15:00:00,Delhi,48,11.54,20.42,153.98,2.36,1.88,98.46,23.5,58,15.5,1012.3,Friday,15,Afternoon
2026-04-03 16:00:00,Delhi,47,11.25,19.63,170.07,4.04,2.05,93.09,23.2,60,4.2,1011.1,Friday,16,Afternoon
2026-04-03 17:00:00,Delhi,45,10.88,18.8,188.84,6.06,2.13,87.91,22.6,63,5.5,1011.7,Friday,17,Evening
2026-04-03 18:00:00,Delhi,46,11.05,19.52,222.46,9.54,2.32,78.68,22.8,72,6.0,1011.7,Friday,18,Evening
2026-04-03 19:00:00,Delhi,51,12.25,22.72,273.9,13.25,2.8,69.12,22.6,76,6.0,1011.1,Friday,19,Evening
2026-04-03 20:00:00,Delhi,55,13.75,26.23,320.33,15.71,3.22,62.27,22.4,75,6.5,1010.1,Friday,20,Evening
2026-04-03 21:00:00,Delhi,58,15.63,29.73,361.26,17.43,3.46,55.18,22.0,73,6.3,1009.7,Friday,21,Night
2026-04-03 22:00:00,Delhi,63,17.9,33.64,409.67,19.23,3.58,47.71,21.3,79,3.5,1009.8,Friday,22,Night
2026-04-03 23:00:00,Delhi,67,19.62,36.04,447.37,20.72,3.27,40.56,21.1,81,2.2,1009.8,Friday,23,Night
2026-04-04 00:00:00,Delhi,68,20.4,36.27,461.79,20.47,2.35,34.31,21.4,83,5.4,1009.5,Saturday,0,Morning
2026-04-04 01:00:00,Delhi,71,21.41,36.77,465.0,18.62,1.74,31.0,21.2,83,6.2,1010.5,Saturday,1,Morning
2026-04-04 02:00:00,Delhi,74,22.81,38.01,470.06,16.8,1.41,29.08,22.0,79,5.6,1010.8,Saturday,2,Morning
2026-04-04 03:00:00,Delhi,77,24.3,39.39,472.62,15.21,1.28,27.64,23.8,69,3.7,1011.2,Saturday,3,Morning
2026-04-04 04:00:00,Delhi,79,25.41,40.37,475.67,14.04,1.21,26.39,25.9,56,5.2,1011.5,Saturday,4,Morning
2026-04-04 05:00:00,Delhi,81,26.48,41.4,480.22,13.32,1.18,25.24,27.4,41,6.2,1012.0,Saturday,5,Morning
2026-04-04 06:00:00,Delhi,83,27.33,42.46,484.92,13.27,1.31,23.89,29.7,35,9.1,1011.4,Saturday,6,Morning
2026-04-04 07:00:00,Delhi,85,28.43,44.68,503.13,14.2,1.73,22.55,30.3,35,6.0,1010.4,Saturday,7,Morning
2026-04-04 08:00:00,Delhi,90,30.72,48.19,512.51,13.62,2.41,27.03,29.9,37,2.9,1010.1,Saturday,8,Morning
2026-04-04 09:00:00,Delhi,99,34.78,51.63,423.14,12.09,4.57,44.59,24.1,62,7.1,1011.2,Saturday,9,Morning
2026-04-04 10:00:00,Delhi,96,33.38,50.21,396.42,11.07,5.07,50.27,26.0,51,2.4,1008.9,Saturday,10,Morning
2026-04-04 11:00:00,Delhi,93,32.16,49.12,389.25,10.34,5.19,57.4,27.1,47,4.3,1008.4,Saturday,11,Morning
2026-04-04 12:00:00,Delhi,73,22.5,35.6,296.79,6.28,3.35,72.04,26.0,54,3.7,1007.0,Saturday,12,Afternoon
2026-04-04 13:00:00,Delhi,62,17.38,27.4,254.75,4.14,2.11,78.94,25.5,65,2.3,1007.8,Saturday,13,Afternoon
2026-04-04 14:00:00,Delhi,57,14.83,23.26,230.28,2.87,1.64,85.11,24.9,66,3.9,1008.5,Saturday,14,Afternoon
2026-04-04 15:00:00,Delhi,45,10.83,17.35,184.99,1.64,1.23,88.74,24.1,69,3.4,1008.7,Saturday,15,Afternoon
2026-04-04 16:00:00,Delhi,38,9.2,14.94,181.63,2.28,1.11,86.01,23.3,73,3.0,1008.9,Saturday,16,Afternoon
2026-04-04 17:00:00,Delhi,35,8.37,13.57,186.66,3.42,1.1,82.26,22.8,73,4.5,1009.2,Saturday,17,Evening
2026-04-04 18:00:00,Delhi,34,8.23,13.48,202.35,5.49,1.24,74.78,22.2,77,3.9,1008.5,Saturday,18,Evening
2026-04-04 19:00:00,Delhi,37,8.82,14.99,228.55,7.51,1.47,66.16,22.9,66,9.3,1008.8,Saturday,19,Evening
2026-04-04 20:00:00,Delhi,39,9.43,16.54,251.15,8.56,1.61,59.8,21.8,70,4.1,1008.9,Saturday,20,Evening
2026-04-04 21:00:00,Delhi,42,10.24,18.42,271.7,9.3,1.6,52.63,21.4,68,3.8,1008.5,Saturday,21,Night
2026-04-04 22:00:00,Delhi,47,11.28,20.85,297.22,10.3,1.54,45.23,20.6,69,4.8,1008.4,Saturday,22,Night
2026-04-04 23:00:00,Delhi,49,11.78,22.01,311.87,10.99,1.31,38.92,19.8,74,4.5,1008.8,Saturday,23,Night
2026-04-05 00:00:00,Delhi,49,11.7,21.87,312.39,10.85,0.96,33.62,19.9,82,3.2,1008.2,Sunday,0,Morning
2026-04-05 01:00:00,Delhi,49,11.79,21.98,312.3,10.14,0.75,29.81,20.2,77,5.5,1008.7,Sunday,1,Morning
2026-04-05 02:00:00,Delhi,50,11.9,22.19,310.46,9.22,0.63,27.38,20.6,71,10.4,1010.4,Sunday,2,Morning
2026-04-05 03:00:00,Delhi,50,11.94,22.41,306.63,8.32,0.58,26.22,21.7,70,0.8,1010.0,Sunday,3,Morning
2026-04-05 04:00:00,Delhi,51,12.06,22.93,305.54,7.72,0.58,25.69,24.8,58,5.7,1010.6,Sunday,4,Morning
2026-04-05 05:00:00,Delhi,51,12.31,23.84,305.38,7.47,0.64,25.92,26.0,54,4.6,1010.7,Sunday,5,Morning
2026-04-05 06:00:00,Delhi,50,12.02,24.41,296.08,7.16,0.84,29.22,28.9,34,5.8,1010.0,Sunday,6,Morning
2026-04-05 07:00:00,Delhi,51,12.34,26.0,311.62,7.69,1.16,28.59,28.8,32,6.7,1009.3,Sunday,7,Morning
2026-04-05 08:00:00,Delhi,53,13.24,28.34,331.83,7.09,1.62,33.26,28.0,35,13.6,1008.7,Sunday,8,Morning
2026-04-05 09:00:00,Delhi,52,12.75,28.53,261.34,4.49,2.67,64.76,28.8,31,8.0,1007.7,Sunday,9,Morning
2026-04-05 10:00:00,Delhi,60,16.41,32.53,250.41,3.36,3.02,84.33,29.2,29,5.8,1006.8,Sunday,10,Morning
2026-04-05 11:00:00,Delhi,72,22.23,38.75,254.42,2.62,3.23,102.09,28.7,29,8.1,1006.6,Sunday,11,Morning
2026-04-05 12:00:00,Delhi,55,14.07,30.9,180.93,1.09,1.77,112.11,27.1,45,1.0,1006.1,Sunday,12,Afternoon
2026-04-05 13:00:00,Delhi,48,11.49,29.59,156.0,0.76,1.25,116.99,26.4,60,0.8,1006.6,Sunday,13,Afternoon
2026-04-05 14:00:00,Delhi,48,11.54,30.91,151.17,0.77,1.18,119.58,24.8,62,3.5,1007.2,Sunday,14,Afternoon
2026-04-05 15:00:00,Delhi,50,11.92,33.1,150.52,0.86,1.17,122.73,23.7,70,1.8,1008.0,Sunday,15,Afternoon
2026-04-05 16:00:00,Delhi,51,12.22,35.26,150.62,1.05,1.19,123.87,22.9,73,1.3,1008.5,Sunday,16,Afternoon
2026-04-05 17:00:00,Delhi,51,12.35,37.06,151.55,1.38,1.22,123.56,22.2,74,2.5,1008.8,Sunday,17,Evening
2026-04-05 18:00:00,Delhi,53,12.9,38.65,167.77,3.21,1.43,116.83,24.8,37,10.9,1009.2,Sunday,18,Evening
2026-04-05 19:00:00,Delhi,55,14.03,40.41,197.19,5.5,1.79,106.35,23.5,42,7.4,1009.0,Sunday,19,Evening
2026-04-05 20:00:00,Delhi,58,15.17,41.95,224.46,7.01,2.05,97.86,22.7,46,7.0,1008.5,Sunday,20,Evening
2026-04-05 21:00:00,Delhi,60,16.25,41.95,254.93,8.6,2.26,85.47,21.6,55,4.1,1008.3,Sunday,21,Night
2026-04-05 22:00:00,Delhi,63,17.98,43.61,298.05,10.79,2.52,73.11,21.0,57,3.5,1008.5,Sunday,22,Night
2026-04-05 23:00:00,Delhi,67,19.81,45.79,330.96,12.61,2.63,63.77,20.8,59,2.5,1008.4,Sunday,23,Night
2026-04-06 00:00:00,Delhi,70,20.93,46.8,342.32,13.06,2.56,57.78,21.5,60,0.7,1008.2,Monday,0,Morning
2026-04-06 01:00:00,Delhi,72,22.3,48.75,351.81,12.53,2.61,53.89,21.4,62,0.8,1009.0,Monday,1,Morning
2026-04-06 02:00:00,Delhi,76,23.76,50.86,356.3,11.41,2.62,51.0,22.7,56,4.5,1009.7,Monday,2,Morning
2026-04-06 03:00:00,Delhi,78,24.92,52.79,355.23,10.18,2.57,48.73,24.7,48,2.5,1010.2,Monday,3,Morning
2026-04-06 04:00:00,Delhi,80,25.76,54.66,353.16,9.21,2.47,46.74,27.0,41,2.6,1010.8,Monday,4,Morning
2026-04-06 05:00:00,Delhi,81,26.42,56.45,353.64,8.89,2.37,44.3,29.4,28,5.1,1011.0,Monday,5,Morning
2026-04-07 06:00:00,Delhi,76,24.21,45.62,368.67,9.72,1.6,53.61,28.4,33,15.5,1009.2,Tuesday,6,Morning
2026-04-07 07:00:00,Delhi,76,23.99,46.95,391.52,12.02,2.23,53.72,28.4,35,14.7,1008.9,Tuesday,7,Morning
2026-04-07 08:00:00,Delhi,75,23.6,47.92,404.09,13.06,2.79,57.32,25.9,41,12.8,1008.7,Tuesday,8,Morning
2026-04-07 09:00:00,Delhi,73,22.53,47.55,369.41,10.65,3.2,70.99,25.5,43,0.8,1008.1,Tuesday,9,Morning
2026-04-07 10:00:00,Delhi,72,22.24,47.14,346.71,8.63,3.55,80.79,23.0,56,5.1,1007.6,Tuesday,10,Morning
2026-04-07 11:00:00,Delhi,76,23.86,48.07,322.23,6.74,3.92,92.79,21.6,69,0.8,1007.2,Tuesday,11,Morning
2026-04-07 12:00:00,Delhi,64,18.14,38.94,213.1,2.9,3.22,112.23,22.1,66,9.6,1005.6,Tuesday,12,Afternoon
2026-04-07 13:00:00,Delhi,59,16.0,33.12,184.18,2.11,2.99,114.98,21.0,72,9.3,1006.3,Tuesday,13,Afternoon
2026-04-07 14:00:00,Delhi,57,14.94,28.49,175.07,1.89,2.66,114.96,20.1,73,10.2,1006.8,Tuesday,14,Afternoon
2026-04-07 15:00:00,Delhi,54,13.64,23.75,167.33,1.74,2.1,111.48,19.7,71,11.2,1007.1,Tuesday,15,Afternoon
2026-04-07 16:00:00,Delhi,50,12.0,19.66,162.73,1.84,1.63,106.86,18.1,85,7.5,1009.5,Tuesday,16,Afternoon
2026-04-07 17:00:00,Delhi,42,10.21,16.18,160.0,2.2,1.29,101.62,18.0,88,7.7,1007.8,Tuesday,17,Evening
2026-04-07 18:00:00,Delhi,39,9.42,14.92,172.72,3.8,1.37,95.71,18.0,90,9.9,1006.4,Tuesday,18,Evening
2026-04-07 19:00:00,Delhi,40,9.68,15.44,198.17,5.65,1.62,88.86,17.7,90,6.4,1007.2,Tuesday,19,Evening
2026-04-07 20:00:00,Delhi,42,9.96,15.92,219.47,6.44,1.72,84.09,17.8,90,7.5,1007.4,Tuesday,20,Evening
2026-04-07 21:00:00,Delhi,40,9.64,15.23,225.69,6.27,1.69,78.51,17.0,89,11.9,1006.7,Tuesday,21,Night
2026-04-07 22:00:00,Delhi,39,9.43,14.7,232.49,6.09,1.78,76.02,17.2,92,9.0,1006.0,Tuesday,22,Night
2026-04-07 23:00:00,Delhi,38,8.98,13.67,231.29,5.69,1.87,75.39,17.2,93,2.3,1006.2,Tuesday,23,Night
2026-04-08 00:00:00,Delhi,35,8.47,12.83,223.06,5.03,1.68,75.05,17.1,98,6.3,1006.6,Wednesday,0,Morning
2026-04-08 01:00:00,Delhi,36,8.61,13.33,221.13,4.5,1.49,72.84,17.0,91,8.1,1008.0,Wednesday,1,Morning
2026-04-08 02:00:00,Delhi,38,9.16,14.07,222.35,4.11,1.35,69.41,17.8,88,8.6,1008.5,Wednesday,2,Morning
2026-04-08 03:00:00,Delhi,42,10.13,15.4,228.17,4.03,1.17,65.3,18.5,86,5.1,1008.7,Wednesday,3,Morning
2026-04-08 04:00:00,Delhi,47,11.3,17.25,237.78,4.13,1.07,61.08,20.6,73,5.6,1009.2,Wednesday,4,Morning
2026-04-08 05:00:00,Delhi,52,12.37,19.13,247.52,4.41,1.06,57.53,22.0,64,4.8,1009.5,Wednesday,5,Morning
2026-04-08 06:00:00,Delhi,53,13.25,21.24,261.32,5.28,1.2,54.42,23.2,56,1.3,1009.2,Wednesday,6,Morning
2026-04-08 07:00:00,Delhi,55,13.91,23.99,285.67,7.06,1.57,52.01,24.4,55,1.3,1009.3,Wednesday,7,Morning
2026-04-08 08:00:00,Delhi,56,14.33,26.56,296.46,7.06,2.02,56.35,25.0,52,2.6,1009.0,Wednesday,8,Morning
2026-04-08 09:00:00,Delhi,54,13.26,27.71,240.89,3.96,2.16,79.98,25.5,48,4.6,1008.2,Wednesday,9,Morning
2026-04-08 10:00:00,Delhi,58,15.19,31.49,222.98,2.57,2.04,98.3,25.2,48,5.0,1007.9,Wednesday,10,Morning
2026-04-08 11:00:00,Delhi,64,18.22,35.73,212.08,1.65,1.91,113.32,25.2,48,5.4,1007.8,Wednesday,11,Morning
2026-04-08 12:00:00,Delhi,53,13.01,27.58,172.03,0.85,1.2,124.91,22.2,60,6.3,1008.7,Wednesday,12,Afternoon
2026-04-08 13:00:00,Delhi,40,9.49,21.62,153.03,0.73,0.88,130.2,21.8,66,6.7,1009.1,Wednesday,13,Afternoon
2026-04-08 14:00:00,Delhi,36,8.56,19.97,148.54,0.79,0.8,132.16,20.5,68,11.8,1009.6,Wednesday,14,Afternoon
2026-04-08 15:00:00,Delhi,37,8.88,20.82,153.1,1.19,0.86,133.69,19.8,68,10.9,1010.5,Wednesday,15,Afternoon
2026-04-08 16:00:00,Delhi,41,9.84,23.0,164.48,2.18,1.02,132.62,19.1,72,9.1,1011.0,Wednesday,16,Afternoon
2026-04-08 17:00:00,Delhi,44,10.53,24.94,178.72,3.72,1.2,129.19,18.6,75,9.3,1011.2,Wednesday,17,Evening
2026-04-08 18:00:00,Delhi,48,11.55,27.38,210.08,7.05,1.6,118.82,19.2,82,8.5,1011.9,Wednesday,18,Evening
2026-04-08 19:00:00,Delhi,54,13.4,30.83,257.89,9.83,2.31,107.26,18.8,80,8.9,1011.9,Wednesday,19,Evening
2026-04-08 20:00:00,Delhi,59,16.02,34.6,306.27,11.62,3.21,99.78,18.3,81,8.5,1011.7,Wednesday,20,Evening
2026-04-08 21:00:00,Delhi,67,19.55,38.05,343.59,12.36,4.22,92.94,17.7,84,8.9,1011.5,Wednesday,21,Night
2026-04-08 22:00:00,Delhi,77,24.48,42.21,373.77,12.36,4.92,88.13,17.2,90,8.8,1011.6,Wednesday,22,Night
2026-04-08 23:00:00,Delhi,87,29.44,45.34,381.63,11.28,4.9,85.08,16.8,94,6.7,1011.9,Wednesday,23,Night
2026-04-09 00:00:00,Delhi,95,33.07,46.33,348.5,7.83,4.28,87.12,16.0,94,5.2,1012.3,Thursday,0,Morning
2026-04-09 01:00:00,Delhi,101,35.58,47.82,347.35,6.84,3.49,82.58,16.9,93,5.9,1013.0,Thursday,1,Morning
2026-04-09 02:00:00,Delhi,104,36.94,48.85,347.36,6.04,2.85,78.06,17.9,91,4.7,1013.9,Thursday,2,Morning
2026-04-09 03:00:00,Delhi,106,37.58,49.41,347.87,5.55,2.29,72.24,19.5,84,4.5,1014.6,Thursday,3,Morning
2026-04-09 04:00:00,Delhi,108,38.32,50.41,354.05,5.45,1.84,65.81,21.7,76,3.6,1014.9,Thursday,4,Morning
2026-04-09 05:00:00,Delhi,110,39.31,51.97,363.29,5.76,1.66,60.29,23.8,67,2.5,1014.9,Thursday,5,Morning
2026-04-09 06:00:00,Delhi,112,40.12,53.91,382.53,7.15,1.82,55.03,26.1,46,1.7,1014.4,Thursday,6,Morning
2026-04-09 07:00:00,Delhi,115,40.95,56.65,420.11,10.21,2.44,51.25,27.5,35,6.4,1014.0,Thursday,7,Morning
2026-04-09 08:00:00,Delhi,117,42.11,58.8,437.87,10.57,3.31,58.91,28.2,26,7.5,1013.1,Thursday,8,Morning
2026-04-09 09:00:00,Delhi,120,43.18,57.79,345.77,5.26,5.67,94.75,28.6,25,8.9,1012.1,Thursday,9,Morning
2026-04-09 10:00:00,Delhi,131,47.73,62.63,335.72,3.69,5.86,114.0,28.6,23,11.1,1011.6,Thursday,10,Morning
2026-04-09 11:00:00,Delhi,142,52.25,67.65,334.67,2.78,5.68,131.1,28.2,23,12.4,1011.1,Thursday,11,Morning
2026-04-09 12:00:00,Delhi,81,26.65,43.56,221.98,1.24,2.99,137.49,28.1,31,4.9,1010.9,Thursday,12,Afternoon
2026-04-09 13:00:00,Delhi,66,19.05,38.31,182.53,0.93,1.87,136.89,25.8,51,3.1,1011.6,Thursday,13,Afternoon
2026-04-09 14:00:00,Delhi,63,17.71,37.48,173.8,0.95,1.62,137.32,24.8,52,2.2,1012.0,Thursday,14,Afternoon
2026-04-09 15:00:00,Delhi,62,17.52,37.79,172.36,1.09,1.53,140.06,24.0,54,2.1,1013.0,Thursday,15,Afternoon
2026-04-09 16:00:00,Delhi,63,17.72,38.28,173.93,1.45,1.53,141.02,23.1,55,2.2,1013.4,Thursday,16,Afternoon
2026-04-09 17:00:00,Delhi,63,17.92,38.52,178.26,2.06,1.57,140.73,22.2,49,11.9,1014.2,Thursday,17,Evening
2026-04-09 18:00:00,Delhi,66,19.08,39.76,209.28,5.17,1.94,131.41,21.5,55,6.8,1014.6,Thursday,18,Evening
2026-04-09 19:00:00,Delhi,71,21.52,42.75,263.23,8.83,2.66,117.39,20.0,63,5.4,1014.5,Thursday,19,Evening
2026-04-09 20:00:00,Delhi,77,24.38,46.3,315.6,11.23,3.38,107.25,19.5,64,5.4,1014.3,Thursday,20,Evening
2026-04-09 21:00:00,Delhi,82,26.85,48.78,356.11,12.49,3.93,97.35,19.0,66,5.6,1014.2,Thursday,21,Night
2026-04-09 22:00:00,Delhi,89,30.22,52.24,398.62,13.68,4.41,89.7,18.4,69,5.2,1014.0,Thursday,22,Night
2026-04-09 23:00:00,Delhi,96,33.71,55.01,428.58,14.3,4.56,83.06,17.8,69,6.1,1013.8,Thursday,23,Night
2026-04-10 00:00:00,Delhi,102,35.96,55.58,428.88,13.01,4.33,78.06,18.0,70,8.4,1013.7,Friday,0,Morning
2026-04-10 01:00:00,Delhi,108,38.47,57.02,424.32,10.95,4.22,76.36,18.1,69,9.5,1014.3,Friday,1,Morning
2026-04-10 02:00:00,Delhi,114,40.71,58.48,413.08,8.86,4.35,76.83,19.1,66,8.1,1015.0,Friday,2,Morning
